simple,2050
bio,0.76
coal,0.0
csp,0.2
foil,0.0175896
gas,45.65598911300067
geo,22.9719263941931
h2,0.0
hydro,95.14999999999998
loil,0.0
nuc,131.49998997628543
solar,318.35728602013563
wind,425.44394254756037
