simple,2050
SDES,710.1214206843712
bio,1.0
coal,0.5626
csp,0.0
gas,151.1807867321308
geo,12.131198225128724
h2,128.6157306880684
hydro,222.26244051604658
nuc,55.46301421599085
solar,3067.4385600449623
wind,1653.3872349049411
