simple,2050
bio,0.76
coal,0.0
csp,0.0
foil,0.0175896
gas,5.449326372998046
geo,8.288416230709903
h2,0.0
hydro,72.27462088009136
loil,0.0
nuc,27.13649478728888
solar,569.4916409241333
wind,559.2217826951687
