,0
wind_curtailment_w0s0,0.003737124917133895
wind_curtailment_w1s0,0.032584360883403225
wind_curtailment_w2s0,0.07434157898388032
wind_curtailment_w3s0,0.16123475084794853
wind_curtailment_w4s0,0.17270147608214353
wind_curtailment_w5s0,0.07502046088953174
wind_curtailment_w6s0,0.1280669964097313
wind_curtailment_w0s1,0.027649436946010342
wind_curtailment_w1s1,0.04646602995218887
wind_curtailment_w2s1,0.06225000101103641
wind_curtailment_w3s1,-0.0038769198416061523
wind_curtailment_w4s1,-0.0364448806245905
wind_curtailment_w5s1,0.039712916037620394
wind_curtailment_w6s1,-0.07374765976165032
wind_curtailment_w0s2,0.00979183692261651
wind_curtailment_w1s2,0.015783409544744276
wind_curtailment_w2s2,-0.009329350264409425
wind_curtailment_w3s2,0.004707582120271059
wind_curtailment_w4s2,-0.01152273883247984
wind_curtailment_w5s2,0.007302140006464453
wind_curtailment_w6s2,-0.008358640457697741
wind_curtailment_w0s3,0.001040309868680367
wind_curtailment_w1s3,0.00949135128291198
wind_curtailment_w2s3,-0.0060088843663585745
wind_curtailment_w3s3,-0.004999438174808579
wind_curtailment_w4s3,0.005370657481685637
wind_curtailment_w5s3,0.0008740404097277166
wind_curtailment_w6s3,
wind_curtailment_w0s4,-0.0015004842086990822
wind_curtailment_w1s4,0.005713811815936581
wind_curtailment_w2s4,-0.0020776119816220684
wind_curtailment_w3s4,-0.00043732647114358425
wind_curtailment_w4s4,-0.002237210310830351
wind_curtailment_w5s4,0.0034538240976970114
wind_curtailment_w0s5,-0.00011523949276456141
wind_curtailment_w1s5,0.0016946560967210506
wind_curtailment_w2s5,0.0015307655288203104
wind_curtailment_w3s5,-0.004670913538338428
wind_curtailment_w4s5,0.003300111400665273
wind_curtailment_w5s5,
wind_curtailment_w0s6,0.0016698085532441329
wind_curtailment_w1s6,0.0026704697710982356
wind_curtailment_w2s6,-0.00399302462604878
wind_curtailment_w3s6,
wind_curtailment_w4s6,
