solar,wind,wind cap
0.1,0.3,1218.3
0.1,0.5,2670.6
0.1,0.6,2266.9
0.1,0.7,2822.1
0.1,0.9,4192.4
0.3,0.5,2373.4
0.3,0.6,7279.4
0.3,0.7,6573.3
0.4,0.4,1518.3
0.4,0.5,3730.8
0.4,0.6,4401.0
0.4,0.7,4136.8
0.5,0.1,4197.0
0.5,0.3,2928.9
0.5,0.4,1685.5
0.5,0.7,5388.2
0.6,0.4,7505.3
0.6,0.5,4168.4
0.6,0.6,2463.4
0.6,0.7,2736.1
0.7,0.4,1596.9
0.7,0.5,1044.2
0.7,0.6,2465.1
0.9,0.1,3148.9
0.9,0.4,7691.3
