,,0
40,40,29.388353861743166
40,42,29.307254911758985
40,44,29.2261559617748
40,46,29.14505701179062
40,48,29.06395806180644
40,50,28.850923447172594
40,52,28.813603012694443
40,54,28.776282578216296
40,56,28.738962143738146
40,58,28.701641709259995
40,60,30.207271718350626
40,62,30.135835956341765
40,64,30.064400194332908
40,66,29.992964432324055
40,68,29.92152867031519
40,70,29.85009290830633
40,72,29.862266973478675
40,74,29.874441038651018
40,76,29.88661510382336
40,78,29.898789168995698
40,80,29.910963234168047
40,82,29.923137299340386
40,84,29.935311364512728
40,86,29.947485429685074
40,88,29.959659494857416
40,90,29.971833560029758
42,10,33.548854242010975
42,12,33.18042176235143
42,14,33.15419935148141
42,16,33.12797694061138
42,18,33.10175452974136
42,20,33.07553211887133
42,22,33.04930970800131
42,24,33.02308729713128
42,26,32.996864886261264
42,28,32.97064247539124
42,30,32.175031955357895
42,32,32.13965189756276
42,34,32.10427183976761
42,36,32.068891781972475
42,38,32.03351172417733
42,40,32.240755766344606
42,42,32.16351867112157
42,44,32.08628157589854
42,46,32.00904448067551
42,48,31.931807385452483
42,50,31.72891727627739
42,52,31.69337400534582
42,54,31.65783073441425
42,56,31.622287463482678
42,58,31.58674419255111
42,60,33.02067753454218
42,62,32.95264347548613
42,64,32.884609416430074
42,66,32.81657535737402
42,68,32.74854129831796
42,70,32.6805072392619
42,72,32.69210158704509
42,74,32.70369593482827
42,76,32.715290282611456
42,78,32.726884630394636
42,80,32.738478978177824
42,82,32.750073325961004
42,84,32.761667673744185
42,86,32.77326202152737
42,88,32.78485636931055
44,10,36.08248786093654
44,12,35.73080231217061
44,14,35.70577182906741
44,16,35.6807413459642
44,18,35.65571086286099
44,20,35.63068037975779
44,22,35.60564989665458
44,24,35.58061941355138
44,26,35.555588930448174
44,28,35.530558447344966
44,30,34.7711120418586
44,32,34.73734016850869
44,34,34.70356829515878
44,36,34.66979642180888
44,38,34.63602454845897
44,40,34.83384840689136
44,42,34.760122088723925
44,44,34.68639577055649
44,46,34.61266945238905
44,48,34.53894313422161
44,50,34.3452753027363
44,52,34.31134763502889
44,54,34.277419967321485
44,56,34.24349229961407
44,58,34.209564631906666
44,60,35.57831918562542
44,62,35.51337758379918
44,64,35.44843598197295
44,66,35.383494380146715
44,68,35.31855277832048
44,70,35.253611176494246
44,72,35.264678508469096
44,74,35.27574584044395
44,76,35.28681317241881
44,78,35.29788050439367
44,80,35.308947836368525
44,82,35.32001516834338
44,84,35.33108250031824
44,86,35.342149832293096
46,10,38.39580551299901
46,12,38.059410640266385
46,14,38.03546843903724
46,16,38.011526237808084
46,18,37.98758403657892
46,20,37.96364183534978
46,22,37.93969963412063
46,24,37.915757432891475
46,26,37.89181523166232
46,28,37.86787303043317
46,30,37.14144603388099
46,32,37.10914250285064
46,34,37.076838971820294
46,36,37.04453544078995
46,38,37.0122319097596
46,40,37.201454730868846
46,42,37.13093390479565
46,44,37.06041307872244
46,46,36.98989225264925
46,48,36.91937142657604
46,50,36.73412393559009
46,52,36.70167138386996
46,54,36.66921883214983
46,56,36.636766280429704
46,58,36.60431372870957
46,60,37.91355721487534
46,62,37.85143916095459
46,64,37.78932110703384
46,66,37.7272030531131
46,68,37.66508499919235
46,70,37.60296694527161
46,72,37.61355308889973
46,74,37.62413923252785
46,76,37.634725376155984
46,78,37.6453115197841
46,80,37.655897663412226
46,82,37.66648380704034
46,84,37.677069950668475
48,10,40.51634669405627
48,12,40.19396827435417
48,14,40.171023664842906
48,16,40.14807905533163
48,18,40.12513444582035
48,20,40.10218983630909
48,22,40.079245226797816
48,24,40.05630061728654
48,26,40.033356007775275
48,28,40.010411398264
48,30,39.31425219323483
48,32,39.283294642664075
48,34,39.252337092093335
48,36,39.22137954152258
48,38,39.19042199095183
48,40,39.371760527848195
48,42,39.30417806952804
48,44,39.23659561120789
48,46,39.16901315288774
48,48,39.10143069456759
48,50,38.92390184903938
48,52,38.89280148697426
48,54,38.86170112490914
48,56,38.830600762844014
48,58,38.79950040077888
48,60,40.054192075021085
48,62,39.99466227334703
48,64,39.93513247167298
48,66,39.87560266999894
48,68,39.81607286832489
48,70,39.75654306665084
48,72,39.76668812096112
48,74,39.776833175271406
48,76,39.786978229581685
48,78,39.79712328389198
48,80,39.80726833820227
48,82,39.81741339251255
50,10,40.65291177234585
50,12,41.74136718043387
50,14,41.76033630151342
50,16,41.77930542259297
50,18,41.79827454367252
50,20,41.81724366475207
50,22,41.83621278583163
50,24,41.85518190691118
50,26,41.87415102799073
50,28,41.89312014907028
50,30,41.74453927926238
50,32,41.77335970456343
50,34,41.802180129864475
50,36,41.831000555165524
50,38,41.85982098046657
50,40,41.77513020579645
50,42,41.751191181561744
50,44,41.727252157327044
50,46,41.703313133092344
50,48,41.679374108857644
50,50,42.53701190949363
50,52,42.504357883997464
50,54,42.4717038585013
50,56,42.43904983300514
50,58,42.40639580750898
50,60,45.15882568054848
50,62,45.1028806436021
50,64,45.04693560665571
50,66,44.990990569709325
50,68,44.93504553276294
50,70,44.87910049581656
50,72,44.89004332061513
50,74,44.900986145413704
50,76,44.91192897021228
50,78,44.92287179501086
50,80,44.93381461980943
52,10,42.793341702993345
52,12,43.839933441539515
52,14,43.85817298103908
52,16,43.87641252053865
52,18,43.89465206003822
52,20,43.91289159953779
52,22,43.93113113903736
52,24,43.94937067853692
52,26,43.9676102180365
52,28,43.98584975753606
52,30,43.84298353656693
52,32,43.87069548397179
52,34,43.89840743137663
52,36,43.92611937878149
52,38,43.95383132618635
52,40,43.87239788900354
52,42,43.849379596470165
52,44,43.8263613039368
52,46,43.803343011403435
52,48,43.78032471887007
52,50,44.604976450250824
52,52,44.573578348812205
52,54,44.54218024737359
52,56,44.51078214593497
52,58,44.47938404449635
52,60,47.125951230111255
52,62,47.07215792535512
52,64,47.01836462059897
52,66,46.96457131584284
52,68,46.9107780110867
52,70,46.856984706330564
52,72,46.86750665325226
52,74,46.87802860017397
52,76,46.88855054709568
52,78,46.899072494017396
54,10,44.775221268407684
54,12,45.78305034997066
54,14,45.80061435097025
54,16,45.81817835196983
54,18,45.83574235296941
54,20,45.853306353968996
54,22,45.87087035496859
54,24,45.88843435596817
54,26,45.90599835696775
54,28,45.923562357967334
54,30,45.78598747851558
54,32,45.81267305749804
54,34,45.83935863648048
54,36,45.866044215462935
54,38,45.89272979444539
54,40,45.81431241049157
54,42,45.79214664731129
54,44,45.76998088413101
54,46,45.74781512095073
54,48,45.72564935777045
54,50,46.519758432433406
54,52,46.48952322364066
54,54,46.459288014847914
54,56,46.429052806055175
54,58,46.39881759726243
54,60,48.94736377600271
54,62,48.89556281586717
54,64,48.84376185573163
54,66,48.791960895596084
54,68,48.74015993546055
54,70,48.688358975325
54,72,48.69849122050886
54,74,48.70862346569273
54,76,48.7187557108766
56,10,46.615538007721
56,12,47.58737319351387
56,14,47.60430990876347
56,16,47.62124662401307
56,18,47.63818333926267
56,20,47.65512005451226
56,22,47.672056769761866
56,24,47.688993485011466
56,26,47.705930200261065
56,28,47.722866915510664
56,30,47.59020542461076
56,32,47.61593794720098
56,34,47.641670469791194
56,36,47.66740299238142
56,38,47.693135514971644
56,40,47.61751875187332
56,42,47.59614462309233
56,44,47.574770494311345
56,46,47.55339636553037
56,48,47.532022236749384
56,50,48.29777027303152
56,52,48.26861489312422
56,54,48.239459513216936
56,56,48.21030413330965
56,58,48.18114875340236
56,60,50.63867542575906
56,62,50.58872449991407
56,64,50.53877357406908
56,66,50.488822648224094
56,68,50.43887172237912
56,70,50.38892079653413
56,72,50.39869117581857
56,74,50.40846155510301
58,10,48.3289363512196
58,12,49.26725997888168
58,14,49.2836126694675
58,16,49.29996536005332
58,18,49.31631805063914
58,20,49.33267074122496
58,22,49.34902343181079
58,24,49.36537612239661
58,26,49.38172881298243
58,28,49.39808150356825
58,30,49.2699945468373
58,32,49.29483974106235
58,34,49.31968493528738
58,36,49.34453012951242
58,38,49.369375323737465
58,40,49.296366035228736
58,42,49.275728945371235
58,44,49.25509185551373
58,46,49.23445476565623
58,48,49.21381767579873
58,50,49.95316060738148
58,52,49.92501058540203
58,54,49.89686056342257
58,56,49.86871054144313
58,58,49.84056051946368
58,60,52.21334489277359
58,62,52.16511641264741
58,64,52.11688793252121
58,66,52.068659452395
58,68,52.02043097226882
58,70,51.97220249214263
58,72,51.98163596179657
60,10,49.969348011231475
60,12,50.20376247184621
60,14,50.23271258461048
60,16,50.26166269737475
60,18,50.290612810139024
60,20,50.319562922903295
60,22,50.348513035667565
60,24,50.37746314843182
60,26,50.40641326119609
60,28,50.435363373960364
60,30,50.88688107740311
60,32,50.92325684865544
60,34,50.95963261990776
60,36,50.99600839116009
60,38,51.032384162412406
60,40,51.562987408920314
60,42,51.54090740513748
60,44,51.51882740135465
60,46,51.496747397571816
60,48,51.474667393788984
60,50,53.9529861403558
60,52,53.93846276109652
60,54,53.923939381837236
60,56,53.909416002577956
60,58,53.89489262331869
60,60,53.8803692440594
60,62,53.82760924928983
60,64,53.77484925452028
60,66,53.722089259750696
60,68,53.66932926498112
60,70,53.61656927021154
62,10,51.52658657852779
62,12,51.7534392823485
62,14,51.78145552050747
62,16,51.80947175866643
62,18,51.8374879968254
62,20,51.865504234984385
62,22,51.893520473143354
62,24,51.921536711302316
62,26,51.949552949461285
62,28,51.977569187620254
62,30,52.41452180385519
62,32,52.44972416313162
62,34,52.48492652240806
62,36,52.5201288816845
62,38,52.555331240960946
62,40,53.06881825371054
62,42,53.047450508114245
62,44,53.026082762517966
62,46,53.004715016921665
62,48,52.98334727132538
62,50,55.3817202518739
62,52,55.36766536871976
62,54,55.35361048556562
62,56,55.33955560241148
62,58,55.325500719257334
62,60,55.31144583610321
62,62,55.26038777664878
62,64,55.20932971719436
62,66,55.15827165773993
62,68,55.10721359828551
64,10,52.986497735368076
64,12,53.2062612921944
64,14,53.2334020229109
64,16,53.260542753627405
64,18,53.28768348434391
64,20,53.314824215060405
64,22,53.34196494577691
64,24,53.36910567649341
64,26,53.396246407209915
64,28,53.42338713792641
64,30,53.846684984904
64,32,53.88078727045305
64,34,53.9148895560021
64,36,53.948991841551155
64,38,53.98309412710021
64,40,54.480534670701374
64,42,54.45983466715497
64,44,54.43913466360857
64,46,54.418434660062154
64,48,54.39773465651575
64,50,56.72115848142213
64,52,56.707542813366565
64,54,56.69392714531099
64,56,56.680311477255415
64,58,56.666695809199844
64,60,56.65308014114427
64,62,56.6036176460478
64,64,56.554155150951324
64,66,56.504692655854846
66,10,54.35792942815743
66,12,54.57103348326176
66,14,54.597351767592905
66,16,54.62367005192406
66,18,54.649988336255205
66,20,54.67630662058637
66,22,54.70262490491752
66,24,54.72894318924867
66,26,54.75526147357982
66,28,54.78157975791098
66,30,55.192050397404394
66,32,55.22511928036104
66,34,55.2581881633177
66,36,55.29125704627435
66,38,55.32432592923102
66,40,55.806692516965484
66,42,55.78661978625382
66,44,55.76654705554216
66,46,55.74647432483049
66,48,55.72640159411881
66,50,57.97941863645227
66,52,57.9662155643984
66,54,57.9530124923445
66,56,57.93980942029062
66,58,57.92660634823672
66,60,57.91340327618284
66,62,57.86543964457414
66,64,57.81747601296543
68,10,55.64868866842979
68,12,55.8555249572075
68,14,55.88106917435245
68,16,55.90661339149739
